hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
120001	2	0	0	0	0	1	1
120001	3	0	0	0	0	1	1
120001	4	0	0	0	0	1	1
120001	5	0	0	0	0	1	1
120002	1	0	0	0	0	0	1
120002	2	0	0	0	0	0	1
120002	3	0	0	0	0	0	2
120002	5	0	0	0	0	0	2
120002	6	0	0	0	0	0	1
120002	7	0	0	0	0	0	2
120003	1	0	0	0	0	1	1
120003	2	0	0	0	0	1	1
120003	3	0	0	0	0	2	2
120003	6	0	0	0	0	2	2
120003	7	0	0	0	0	1	1
120005	1	0	0	0	0	1	1
120005	2	0	0	0	0	1	1
120005	3	0	0	0	0	1	1
120005	4	0	0	0	0	1	1
120005	7	0	0	0	0	1	1
120009	7	0	0	0	0	1	3
120011	1	0	0	0	0	0	1
120012	3	0	0	0	0	1	1
120012	7	0	0	0	0	1	1
120013	2	0	0	0	0	1	1
120014	2	0	0	0	0	0	1
120015	5	0	0	0	0	1	2
120016	2	0	0	0	0	0	4
120016	4	0	0	0	0	1	1
120017	1	2	0	0	0	4	5
120017	2	2	0	0	0	2	7
120017	3	0	0	0	0	1	1
120017	5	0	1	0	0	0	1
120017	6	2	0	0	0	3	4
120017	7	0	1	0	0	1	2
120019	1	2	0	0	0	2	2
120019	2	0	0	0	0	2	5
120019	4	2	0	0	0	2	2
120019	5	2	0	0	0	1	1
120019	6	2	0	0	0	2	2
120019	7	2	0	0	0	2	2
120020	1	0	0	0	0	1	4
120020	2	0	0	0	0	1	4
120020	3	0	0	0	0	0	3
120020	4	0	0	0	0	0	1
120020	5	0	0	0	0	0	3
120020	6	0	0	0	0	0	3
120020	7	0	0	0	0	0	1
120021	1	0	0	0	0	1	1
120021	4	0	0	0	0	1	1
120021	5	0	0	0	0	1	1
120021	6	0	0	0	0	1	1
120021	7	0	0	0	0	1	1
120022	1	0	0	0	0	2	4
120022	2	0	0	0	0	0	2
120022	3	0	0	0	0	2	5
120022	4	0	0	0	0	2	4
120022	5	0	0	0	0	2	4
120022	6	0	0	0	0	2	4
120022	7	0	0	0	0	2	5
120023	2	0	0	0	0	2	6
120023	3	0	0	0	0	2	8
120023	6	0	0	0	0	2	2
120024	3	0	0	0	0	0	1
120025	4	0	0	0	0	0	4
120026	1	0	0	0	0	2	2
120026	4	0	0	0	0	2	2
120027	1	0	1	0	0	0	0
120027	2	0	1	0	0	0	0
120027	3	0	1	0	0	0	0
120027	6	0	1	0	0	0	0
120027	7	0	1	0	0	0	0
120028	1	0	1	0	0	0	0
120028	2	0	1	0	0	0	2
120028	4	0	1	0	0	0	0
120028	5	0	0	0	0	1	1
120028	7	0	1	0	0	0	0
120030	1	0	1	0	0	0	0
120030	2	0	1	0	0	0	0
120030	3	0	1	0	0	0	0
120030	5	0	1	0	0	0	3
120030	6	0	0	0	0	3	12
120030	7	0	0	0	0	3	12
120031	1	0	0	0	0	2	2
120031	2	0	0	0	0	1	5
120031	3	0	0	0	0	1	3
120031	4	0	0	0	0	1	3
120031	5	0	0	0	0	3	4
120031	7	0	0	0	0	1	2
120032	1	2	0	0	0	1	1
120032	2	2	1	0	0	2	2
120032	3	2	0	1	0	3	3
120032	4	2	0	1	0	3	3
120032	7	2	1	0	0	1	1
120033	1	0	0	0	0	0	1
120033	2	0	0	0	0	1	2
120034	3	0	0	0	0	1	1
120034	7	0	0	0	0	1	1
120036	1	0	0	0	0	2	2
120036	3	0	0	0	0	2	2
120036	6	0	0	0	0	0	2
120036	7	0	0	0	0	1	4
120037	1	0	0	0	0	1	2
120037	4	0	0	0	0	1	1
120037	5	0	0	0	0	1	1
120038	1	4	0	0	0	3	3
120038	2	4	0	0	0	4	4
120038	3	4	0	0	0	3	3
120038	6	4	0	0	0	3	3
120038	7	4	0	0	0	3	3
120039	1	2	0	0	0	1	1
120039	2	2	0	0	0	1	1
120039	3	2	0	0	0	3	3
120039	4	0	0	0	0	0	2
120039	5	2	0	0	0	1	1
120040	2	0	0	0	0	1	1
120040	3	0	0	0	0	1	1
120040	4	0	0	0	0	1	1
120040	5	0	0	0	0	2	2
120040	6	0	0	0	0	1	1
120040	7	0	0	0	0	1	2
120041	6	0	0	0	0	0	6
120042	1	2	0	0	0	3	3
120042	2	2	0	0	0	3	3
120042	3	2	0	0	0	3	3
120042	4	2	0	0	0	3	3
120042	5	2	0	0	0	3	6
120042	6	0	0	0	0	4	9
120042	7	0	0	0	0	0	3
120045	1	0	0	0	0	3	3
120045	2	0	0	0	0	1	1
120045	4	0	0	0	0	0	6
120045	7	0	0	0	0	1	3
120046	7	0	0	0	0	3	3
120048	6	0	0	0	0	1	4
120049	4	0	0	0	0	4	4
120049	5	0	0	0	0	4	4
120049	6	0	0	1	0	4	4
120050	1	0	1	0	0	0	1
120050	4	0	0	0	0	3	3
120050	6	0	0	0	0	0	3
120050	7	0	0	0	0	0	2
120051	2	0	0	0	0	0	4
120052	6	0	0	0	0	1	1
120052	7	0	0	0	0	1	1
120053	1	0	0	0	0	1	4
120053	2	0	0	0	0	0	3
120053	4	0	0	0	0	0	2
120053	5	0	0	0	0	0	2
120053	6	0	0	0	0	1	3
120053	7	0	0	0	0	1	4
120054	1	0	2	0	0	0	0
120054	2	0	0	0	0	0	4
120054	4	0	0	0	0	1	6
120054	5	0	0	0	0	2	2
120054	6	0	0	0	0	4	9
120054	7	0	2	0	0	0	0
120055	1	0	0	0	0	2	4
120055	2	0	0	0	0	2	13
120055	3	0	0	0	0	3	9
120055	4	0	0	0	0	1	2
120055	5	0	0	0	0	5	7
120055	6	0	0	0	0	2	4
120055	7	0	0	0	0	5	10
120056	1	0	0	0	0	2	6
120056	7	0	0	0	0	2	6
120057	1	0	0	0	0	1	1
120057	5	0	0	0	0	1	2
120057	6	0	0	0	0	1	1
120057	7	0	0	0	0	4	4
120059	3	0	0	0	0	0	4
120059	4	0	0	0	0	0	2
120060	3	0	0	0	0	2	2
120060	4	0	0	0	0	0	2
120060	7	0	0	0	0	0	2
120061	1	0	0	0	0	0	2
120062	4	0	0	0	0	1	1
120062	5	0	0	0	0	1	1
120063	1	0	0	0	0	1	1
120063	3	0	0	0	0	1	1
120063	5	0	0	0	0	1	1
120063	6	0	0	0	0	1	3
120064	3	0	0	0	0	3	3
120064	4	0	0	0	0	3	3
120064	5	0	0	0	0	3	3
120064	6	0	0	0	0	3	3
120064	7	0	0	0	0	3	3
120065	3	0	0	0	0	0	2
120065	4	0	0	0	0	1	2
120065	5	0	0	0	0	1	1
120066	6	0	0	0	0	0	1
120068	1	0	0	0	0	1	1
120068	2	0	0	0	0	1	1
120068	3	0	0	0	0	1	1
120068	4	0	0	0	0	6	18
120068	5	0	1	0	0	0	0
120068	6	2	0	0	0	2	2
120068	7	2	0	0	0	2	2
120070	3	0	0	0	0	3	3
120071	2	0	0	0	0	0	2
120071	3	0	0	0	0	1	1
120071	5	0	0	0	0	1	1
120072	1	2	0	0	0	4	4
120072	2	2	0	0	0	3	3
120072	3	2	0	0	0	3	3
120072	4	2	0	0	0	3	3
120072	5	2	0	0	0	4	4
120072	6	0	0	0	0	0	8
120072	7	0	1	0	0	0	0
120074	1	0	2	0	0	1	1
120074	2	0	2	0	0	1	1
120074	3	0	2	0	0	1	1
120074	4	0	2	0	0	1	1
120074	5	0	0	0	0	0	1
120074	6	0	0	0	0	4	10
120074	7	0	1	0	0	1	1
120075	1	0	0	0	0	3	3
120075	2	0	0	0	0	1	1
120075	3	0	0	0	0	2	2
120075	4	0	0	0	0	3	8
120075	5	0	0	0	0	0	4
120075	6	0	0	0	0	1	1
120075	7	0	0	0	0	1	1
120076	1	0	0	0	0	4	16
120076	2	0	0	0	0	5	17
120076	3	0	0	0	0	5	17
120076	4	0	0	0	0	5	13
120076	5	0	0	0	0	6	6
120076	6	0	0	0	0	6	12
120076	7	0	0	0	0	6	18
120078	1	0	0	0	0	0	2
120078	4	0	0	0	0	1	1
120079	1	0	0	0	0	1	1
120079	2	0	0	0	0	4	10
120079	3	0	0	0	0	4	12
120079	5	0	0	0	0	2	2
120079	6	0	0	0	0	1	1
120079	7	0	0	0	0	2	2
120080	1	4	0	0	0	3	4
120080	2	4	0	0	0	3	4
120080	3	0	0	0	0	5	5
120080	5	4	0	0	0	3	3
120080	6	4	0	0	0	6	6
120080	7	4	0	0	0	6	8
120081	1	0	0	0	0	0	2
