hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
170002	1	2	0	0	0	1	1
170002	2	2	0	0	0	1	1
170002	3	2	0	0	0	1	1
170002	6	2	0	0	0	1	1
170002	7	2	0	0	0	1	1
170003	4	0	0	0	0	0	4
170003	6	0	0	0	0	2	6
170005	1	0	0	0	0	1	1
170005	2	0	0	0	0	1	1
170005	3	0	0	0	0	1	2
170005	4	0	0	0	0	1	1
170005	5	0	0	0	0	0	1
170005	6	0	0	0	0	1	1
170005	7	0	0	0	0	1	1
170006	1	2	0	0	0	2	2
170006	2	2	0	0	0	2	2
170006	3	2	0	0	0	1	1
170006	4	2	0	0	0	2	2
170006	6	0	0	0	0	0	4
170006	7	2	0	0	0	2	2
170007	4	0	0	0	0	1	6
170007	5	0	0	0	0	1	2
170009	1	4	0	0	0	3	3
170009	2	4	0	0	0	3	3
170009	5	4	0	0	0	3	3
170009	6	4	0	0	0	3	3
170009	7	4	0	0	0	3	3
170010	3	0	0	0	0	1	1
170010	4	0	0	0	0	1	1
170010	5	0	0	0	0	1	1
170010	6	0	0	0	0	1	1
170010	7	0	0	0	0	1	1
170011	2	0	0	0	0	0	2
170011	7	0	0	0	0	2	2
170012	1	0	0	0	0	1	2
170012	3	0	0	0	0	2	2
170012	6	0	0	0	0	2	2
170013	3	0	0	0	0	1	1
170013	4	0	0	0	0	1	1
170013	5	0	0	0	0	1	3
170013	6	0	0	0	0	1	1
170013	7	0	0	0	0	1	1
170014	2	0	0	0	0	0	4
170015	1	0	0	0	0	1	1
170015	2	0	0	0	0	1	1
170015	5	0	0	0	0	1	1
170015	6	0	0	0	0	3	9
170015	7	0	0	0	0	1	1
170016	1	2	0	0	0	2	2
170016	2	0	0	0	0	0	1
170016	4	2	0	0	0	2	2
170016	5	2	0	0	0	2	2
170016	6	2	0	0	0	2	2
170016	7	2	0	0	0	2	2
170017	1	0	0	0	0	1	4
170017	2	0	0	0	0	5	5
170017	3	4	0	0	0	3	3
170017	4	4	0	0	0	3	5
170017	5	4	0	0	0	3	13
170017	6	4	0	0	0	3	3
170017	7	4	0	0	0	3	3
170018	4	0	0	0	0	1	3
170018	5	0	0	0	0	4	8
170018	6	0	0	0	0	4	9
170019	1	0	0	3	0	6	6
170019	2	0	0	0	0	1	1
170019	3	0	0	0	0	1	2
170019	4	0	0	0	0	6	8
170019	6	0	0	0	0	6	6
170020	1	0	2	0	0	1	1
170020	2	0	2	0	0	1	1
170020	3	0	2	0	0	1	1
170020	4	0	2	0	0	1	1
170021	1	0	0	0	0	1	1
170021	2	0	0	0	0	1	2
170021	3	0	0	0	0	1	2
170021	4	0	0	0	0	0	2
170021	6	0	0	0	0	2	2
170024	1	0	0	0	0	0	6
170025	4	0	0	0	0	1	1
170025	5	0	0	0	0	3	3
170025	6	0	0	0	0	2	2
170025	7	0	0	0	0	0	6
170026	1	0	0	2	0	3	3
170026	2	0	0	0	0	3	5
170026	3	0	0	2	0	4	4
170026	4	4	0	0	0	2	2
170026	5	4	0	0	0	4	4
170026	6	4	0	0	0	2	2
170026	7	4	0	0	0	2	2
170027	2	0	0	0	0	2	6
170027	3	0	0	0	0	2	8
170028	3	0	0	0	0	0	3
170028	4	0	0	0	0	3	3
170028	5	0	0	0	0	3	3
170029	6	0	0	0	0	2	4
170030	3	0	0	0	0	0	4
170030	7	0	0	0	0	1	1
170031	4	0	0	0	0	3	5
170031	5	0	1	0	0	0	0
170031	6	0	1	0	0	0	0
170031	7	0	1	0	0	0	0
170032	1	0	0	0	0	1	1
170032	4	0	0	0	0	1	1
170032	5	0	0	0	0	1	1
170032	7	0	0	0	0	0	1
170034	1	0	0	0	0	1	2
170034	2	0	0	0	0	1	3
170034	3	0	0	0	0	1	2
170034	4	0	0	0	0	0	2
170034	6	0	0	0	0	2	2
170034	7	0	0	0	0	1	4
170035	1	0	2	0	0	0	0
170035	4	0	0	0	0	0	2
170035	5	0	2	0	0	0	0
170035	6	0	2	0	0	0	0
170035	7	0	2	0	0	0	0
170036	1	0	0	0	0	1	1
170036	2	0	0	0	0	1	1
170036	5	0	0	0	0	1	1
170036	6	0	0	0	0	1	1
170036	7	0	0	0	0	1	1
170037	1	0	0	0	0	1	1
170037	2	0	0	0	0	1	1
170037	4	2	1	0	0	2	2
170037	5	2	1	0	0	2	2
170037	6	2	1	0	0	2	2
170037	7	2	1	0	0	2	2
170038	3	0	0	0	0	3	5
170038	4	0	0	0	0	1	1
170038	5	0	0	0	0	2	2
170038	7	0	0	0	0	0	2
170039	3	0	0	0	0	1	3
170039	4	0	0	0	0	1	1
170039	5	0	0	0	0	1	1
170040	1	0	0	0	0	2	2
170040	4	0	0	0	0	2	2
170040	5	0	0	0	0	1	1
170040	6	0	0	0	0	1	1
170040	7	0	0	0	0	1	1
170041	1	0	0	0	0	1	1
170042	1	0	0	0	0	1	1
170042	2	0	0	0	0	0	1
170042	3	0	0	0	0	0	1
170042	5	0	0	0	0	1	2
170042	6	0	0	0	0	1	2
170042	7	0	0	0	0	1	1
170043	1	0	2	0	0	1	3
170043	2	0	2	0	0	1	4
170043	3	2	0	0	0	2	5
170043	4	0	2	0	0	1	4
170043	5	4	0	0	0	3	4
170044	1	0	0	0	0	0	4
170044	4	0	0	0	0	0	4
170045	3	0	0	0	0	1	2
170045	4	0	0	0	0	0	2
170045	6	0	0	0	0	0	2
170045	7	0	0	0	0	0	2
170046	1	0	0	0	0	3	4
170046	2	0	0	0	0	1	2
170046	3	0	0	0	0	1	3
170046	4	0	0	0	0	2	2
170046	5	0	0	0	0	3	3
170046	6	0	0	0	0	3	3
170047	1	0	0	0	0	1	1
170047	2	0	0	0	0	1	2
170047	3	0	0	0	0	1	1
170047	4	0	0	0	0	1	3
170047	5	0	0	0	0	1	1
170047	6	0	0	0	0	2	6
