hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
216365	1	0	0	0	0	1	5
216365	6	0	0	0	0	0	1
216366	4	0	0	0	0	2	2
216369	1	0	0	0	0	1	2
216369	2	0	0	0	0	1	1
216369	3	0	0	0	0	0	2
216369	5	0	0	0	0	1	2
216369	6	0	0	0	0	1	1
216369	7	0	0	0	0	1	1
216373	4	0	0	0	0	1	1
216373	6	1	0	0	0	1	1
216373	7	1	0	0	0	1	1
216375	1	0	0	0	0	2	2
216375	4	0	0	0	0	2	2
216375	6	0	0	0	0	1	1
216376	2	0	2	0	0	0	0
216376	3	0	2	0	0	0	0
216376	4	0	2	0	0	0	0
216376	7	0	2	0	0	0	0
216377	4	0	0	0	0	2	4
216377	5	0	0	0	0	1	1
216377	7	0	0	0	0	0	2
216378	1	0	0	0	0	0	3
216378	7	1	0	0	0	3	3
216379	7	1	0	0	0	1	1
216381	1	0	0	0	0	0	2
216381	2	0	0	0	0	2	2
216381	7	0	0	0	0	0	2
216382	1	0	0	0	0	1	3
216382	2	0	0	0	0	0	2
216382	3	0	0	0	0	1	3
216382	4	0	0	0	0	1	1
216382	5	0	0	0	0	1	1
216382	6	0	0	0	0	1	1
216382	7	0	0	0	0	1	1
216383	1	0	0	0	0	1	1
216383	5	0	0	0	0	1	1
216383	6	0	0	0	0	1	1
216383	7	0	0	0	0	1	1
216384	1	0	0	0	0	0	2
216385	2	0	0	0	0	0	2
216385	3	0	0	0	0	0	2
216385	4	0	0	0	0	0	2
216385	6	0	0	0	0	1	1
216385	7	0	0	0	0	1	1
216386	1	0	0	0	0	1	1
216388	1	0	0	0	0	3	7
216388	2	0	2	0	0	2	2
216388	3	0	2	0	0	1	1
216388	4	0	2	0	0	0	0
216388	5	0	0	0	0	0	2
216388	7	0	2	0	0	0	0
216389	1	0	0	0	0	1	1
216389	2	0	0	0	0	1	1
216389	3	0	0	0	0	1	2
216389	4	0	0	0	0	1	1
216389	5	0	0	0	0	2	2
216389	6	0	0	0	0	1	2
216389	7	0	0	0	0	2	4
216391	1	0	0	0	0	2	4
216391	3	0	0	0	0	1	1
216391	4	0	0	0	0	1	1
216391	5	1	0	0	0	2	2
216391	6	1	0	0	0	2	2
216391	7	1	0	0	0	2	2
216392	1	0	0	0	0	1	1
216392	3	0	0	0	0	0	2
216393	1	0	0	0	0	0	1
216393	4	1	0	0	0	1	1
216393	5	1	0	0	0	1	1
216393	6	1	0	0	0	1	1
216394	3	0	0	0	0	0	1
216394	5	0	0	0	0	1	1
216394	7	0	0	0	0	1	3
216396	1	0	0	0	0	1	6
216396	2	0	0	0	0	5	15
216396	3	0	0	0	0	5	10
216396	5	3	0	0	0	3	3
216396	6	3	0	0	0	5	5
216396	7	3	0	0	0	3	3
216397	1	0	0	0	0	1	1
216397	2	0	0	0	0	1	1
216397	3	0	0	0	0	3	3
216397	4	0	0	0	0	2	3
216397	5	0	0	0	0	0	3
216398	1	0	0	0	0	1	3
216398	2	0	0	0	0	1	3
216398	3	0	0	3	0	5	7
216398	4	1	2	0	0	2	4
216398	5	1	2	0	0	2	4
216398	6	1	2	0	0	2	4
216398	7	1	2	0	0	2	4
216399	1	0	0	0	0	1	3
216399	2	0	0	0	0	3	6
216399	4	0	0	0	0	1	1
216399	5	1	0	0	0	2	2
216399	6	1	0	0	0	1	1
216399	7	1	0	0	0	2	2
216401	4	0	0	0	0	1	2
216402	5	0	0	0	0	1	1
216403	5	0	0	0	0	1	1
216403	6	0	0	0	0	1	1
216403	7	0	0	0	0	1	1
216404	1	0	2	0	0	1	1
216404	2	0	2	0	0	1	1
216404	3	0	2	0	0	1	1
216404	4	0	0	0	0	0	3
216404	5	0	0	2	0	3	4
216404	6	0	2	0	0	0	0
216404	7	0	2	0	0	1	2
216405	6	0	1	0	0	0	0
216405	7	0	1	0	0	0	0
216406	1	0	0	0	0	1	1
216406	2	0	0	0	0	0	1
216406	3	0	0	0	0	0	1
216406	4	0	0	0	0	1	1
216406	6	0	0	0	0	1	1
216407	3	0	0	0	0	2	2
216407	5	0	0	0	0	0	1
216407	6	0	0	0	0	1	1
216407	7	0	0	0	0	1	1
216408	1	0	0	0	0	1	1
216408	2	0	0	0	0	2	2
216408	4	0	0	0	0	1	2
216408	5	0	0	0	0	1	3
216408	6	0	0	0	0	1	3
216408	7	0	0	0	0	1	3
216410	7	0	0	0	0	1	1
216411	1	0	0	0	0	1	1
216411	3	0	0	0	0	0	2
216411	5	0	0	0	0	1	1
216411	6	0	0	0	0	1	2
216411	7	0	0	0	0	1	1
216412	3	0	0	0	0	1	1
216414	1	0	0	0	0	1	1
216414	7	0	0	0	0	3	3
216415	1	2	0	0	0	3	3
216415	2	2	0	0	0	3	3
216415	3	2	0	0	0	3	5
216415	4	0	0	0	0	4	6
216415	5	0	0	0	0	4	6
216415	6	2	0	0	0	3	3
216415	7	2	0	0	0	3	3
216418	1	0	0	1	0	1	1
216418	5	0	0	0	0	4	4
216418	7	1	0	0	0	1	1
216419	2	0	0	0	0	1	1
216419	4	0	0	0	0	0	1
216420	1	0	0	1	0	3	3
216420	3	0	0	1	0	3	6
216420	4	0	0	1	0	3	3
216420	6	1	0	0	0	3	3
216420	7	1	0	0	0	3	3
216421	1	0	0	0	0	0	2
216421	2	0	0	0	0	0	2
216421	4	0	0	0	0	2	2
216421	5	0	0	0	0	1	1
216421	6	0	0	0	0	1	1
216421	7	0	0	0	0	1	1
216422	1	0	0	0	0	1	1
216422	2	0	0	0	0	0	1
216422	5	0	0	0	0	0	1
216422	7	0	0	0	0	1	1
216423	1	0	0	0	0	2	2
216423	5	0	0	0	0	2	2
216423	6	0	0	0	0	0	2
216424	2	0	0	0	0	2	4
216424	3	0	0	0	0	1	3
216424	4	0	0	0	0	1	4
216424	5	0	0	0	0	1	3
216424	6	0	0	0	0	2	5
216424	7	1	0	0	0	2	4
216425	1	0	0	0	0	0	1
216425	2	0	0	0	0	1	2
216425	3	0	0	0	0	0	1
216425	5	0	0	0	0	1	2
216425	6	0	0	0	0	1	2
216425	7	0	0	0	0	1	2
216426	2	0	0	0	0	0	2
216426	7	0	0	0	0	1	1
216427	3	0	0	0	0	0	1
216427	5	0	1	0	0	0	0
216427	6	0	1	0	0	1	1
216427	7	0	1	0	0	2	2
216428	1	0	0	0	0	1	1
216428	3	0	0	0	0	0	2
216428	4	0	0	0	0	1	1
216428	5	0	0	0	0	1	1
216428	6	0	0	0	0	1	1
216428	7	0	0	0	0	1	1
216429	4	0	0	0	0	0	3
216430	2	0	0	0	0	2	2
216431	1	0	1	0	0	2	5
216431	2	0	1	0	0	0	2
216431	3	0	0	0	0	3	4
216431	4	0	0	0	0	0	3
216431	5	0	0	0	0	0	3
216431	6	0	1	0	0	0	0
216431	7	0	1	0	0	0	0
216432	1	2	0	0	0	2	2
216432	2	2	0	0	0	2	2
216432	3	2	0	0	0	2	2
216432	4	2	0	0	0	2	2
216432	7	2	0	0	0	2	2
216433	1	0	0	0	0	2	2
216433	2	0	0	0	0	2	3
216433	3	0	0	0	0	3	6
216433	4	0	0	0	0	0	3
216433	5	0	0	0	0	1	3
216433	6	0	0	0	0	1	3
216433	7	0	0	0	0	2	6
216434	5	0	0	0	0	1	2
216434	6	0	0	0	0	1	2
216434	7	0	0	0	0	1	1
216435	1	0	0	0	0	2	2
216436	4	0	0	0	0	0	1
216436	6	0	0	0	0	1	1
216437	5	0	0	0	0	1	1
216438	7	0	0	0	0	1	2
216439	1	0	0	0	0	1	1
216439	2	0	0	0	0	1	1
216439	3	0	0	0	0	1	3
216439	4	0	0	0	0	1	1
216439	5	0	0	0	0	1	1
216439	6	0	0	0	0	0	1
216440	2	0	0	0	0	2	2
216440	4	0	0	0	0	0	1
216441	1	0	0	0	0	0	3
216441	2	0	0	0	0	0	1
216441	4	0	0	0	0	2	4
216441	5	0	0	0	0	1	1
216441	7	0	0	0	0	0	1
216442	1	0	0	0	0	0	2
216442	2	0	0	0	0	1	1
216443	4	0	0	0	0	4	4
216446	1	0	0	0	0	1	1
216446	4	0	0	0	0	1	1
216447	2	0	0	2	0	3	3
216447	7	0	0	2	0	4	4
216448	1	0	0	0	0	2	2
216448	2	0	0	0	0	1	1
216448	4	0	0	0	0	3	3
216448	5	0	0	0	0	3	3
216448	6	0	0	0	0	1	1
216450	6	0	0	0	0	1	1
216451	2	0	0	0	0	0	1
216451	3	0	0	0	0	1	2
216451	5	0	0	0	0	0	3
216451	6	0	0	0	0	1	2
216452	2	0	0	0	0	1	1
216452	5	0	0	0	0	1	1
216452	6	0	0	0	0	1	1
216452	7	0	0	0	0	1	1
216453	1	0	0	0	0	3	7
216453	2	1	0	0	0	1	1
216453	3	1	0	0	0	1	2
216453	4	0	0	0	0	2	6
216453	5	0	0	0	0	1	3
216453	6	2	0	0	0	4	4
216453	7	2	0	0	0	4	4
216454	1	0	0	0	0	2	4
216454	2	0	0	0	0	2	4
216454	3	0	0	0	0	4	8
216454	4	0	0	0	0	2	4
216454	5	0	0	0	0	1	1
216454	7	0	0	0	0	3	5
216455	7	0	0	0	0	0	1
216458	1	0	0	0	0	0	1
216458	2	0	0	0	0	2	3
216458	3	0	0	0	0	2	3
216458	4	0	0	0	0	2	3
216458	7	0	0	0	0	1	1
216461	2	0	0	0	0	0	2
216461	7	0	1	0	0	0	0
