hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
160001	1	2	2	0	0	2	2
160001	2	2	0	0	0	1	1
160001	3	2	1	0	0	1	3
160001	4	0	0	0	0	0	2
160001	6	2	2	0	0	1	1
160001	7	2	2	0	0	1	1
160002	2	0	0	0	0	1	1
160004	1	0	0	0	0	0	1
160004	2	0	0	0	0	1	1
160004	4	0	0	0	0	1	1
160004	5	0	0	0	0	1	1
160004	6	0	0	0	0	0	1
160004	7	0	0	0	0	1	1
160005	2	0	0	0	0	0	2
160005	3	0	0	0	0	1	1
160005	4	0	0	0	0	0	4
160005	6	0	0	0	0	3	3
160005	7	0	0	0	0	1	1
160006	4	0	0	0	0	3	3
160006	6	0	0	0	0	1	1
160008	2	0	0	0	0	0	1
160009	2	0	0	0	0	0	1
160009	3	0	0	0	0	1	1
160010	1	2	0	0	0	1	1
160010	2	2	0	0	0	2	4
160010	3	2	0	0	0	3	3
160010	4	0	0	0	0	1	5
160010	5	0	0	0	0	0	12
160010	6	2	0	0	0	1	1
160010	7	2	0	0	0	1	1
160013	1	0	0	0	0	1	2
160013	2	0	0	0	0	1	4
160014	3	0	0	0	0	1	2
160014	4	0	0	0	0	0	4
160014	5	0	0	0	0	3	3
160014	6	0	0	0	0	4	6
160014	7	0	0	0	0	0	3
160015	2	0	0	0	0	0	2
160017	1	0	1	0	0	0	0
160017	4	0	1	0	0	0	0
160017	5	0	1	0	0	0	0
160017	6	0	1	0	0	0	0
160017	7	0	1	0	0	0	0
160018	3	6	0	0	0	3	3
160018	4	4	0	0	0	2	2
160018	5	4	0	0	0	2	2
160018	6	4	0	0	0	2	2
160018	7	4	0	0	0	2	2
160019	1	0	0	0	0	1	1
160019	3	0	1	0	0	0	0
160019	4	0	1	0	0	1	3
160019	5	0	1	0	0	0	0
160019	6	2	0	0	0	2	2
160019	7	0	1	0	0	0	0
160021	1	4	0	0	0	4	4
160021	4	4	0	0	0	2	2
160021	5	4	0	0	0	2	2
160021	6	4	0	0	0	2	4
160021	7	4	0	0	0	2	2
160022	3	0	2	0	0	0	0
160022	4	0	2	0	0	0	0
160022	5	0	2	0	0	0	0
160022	6	0	2	0	0	0	0
160022	7	0	2	0	0	0	0
160023	6	0	0	0	0	0	2
160024	1	0	2	0	0	0	0
160024	2	0	2	0	0	0	0
160024	3	0	0	0	0	0	8
160024	4	0	0	0	0	4	16
160024	5	0	0	0	0	4	16
160025	1	4	0	0	0	3	3
160025	2	4	0	0	0	3	3
