hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
190001	3	0	0	0	0	0	1
190001	4	0	0	0	0	0	1
190001	5	0	0	0	0	0	1
190001	6	0	0	0	0	0	1
190001	7	0	0	0	0	0	3
190002	2	0	0	0	0	1	1
190003	2	0	0	0	0	1	1
190003	4	0	0	0	0	1	1
190003	6	0	0	0	0	3	6
190004	1	0	0	0	0	1	1
190004	3	0	0	0	0	1	1
190004	4	0	0	0	0	1	1
190004	5	0	0	0	0	1	1
190004	6	0	0	0	0	1	2
190004	7	0	0	0	0	1	1
190006	1	0	1	0	0	2	2
190006	2	0	1	0	0	1	1
190006	3	0	1	0	0	2	2
190006	4	0	1	0	0	2	4
190006	5	0	1	0	0	3	3
190006	6	0	0	0	0	1	1
190006	7	0	0	0	0	1	1
190007	1	0	0	0	0	2	2
190007	4	0	0	0	0	1	1
190007	5	0	0	0	0	1	2
190007	6	0	0	0	0	1	3
190007	7	0	0	0	0	1	3
190008	1	0	0	0	0	1	1
190008	4	0	0	0	0	1	1
190008	5	0	0	0	0	2	3
190010	1	0	0	0	0	1	1
190010	2	0	0	0	0	1	1
190010	3	0	0	0	0	1	1
190010	4	0	0	0	0	1	1
190010	5	0	0	0	0	0	1
190010	6	0	0	0	0	0	1
190010	7	0	0	0	0	1	1
190011	3	0	0	0	0	0	1
190011	4	0	0	0	0	1	3
190011	5	0	0	0	0	1	2
190011	6	0	0	0	0	1	3
190011	7	0	0	0	0	1	2
190012	1	0	0	0	0	2	2
190012	2	0	0	0	0	2	2
190012	3	0	0	0	0	2	4
190012	4	0	0	0	0	2	4
190012	5	0	0	0	0	2	4
190012	6	0	0	0	0	2	3
190012	7	0	0	0	0	2	2
190014	1	0	0	0	0	1	1
190014	5	0	0	0	0	1	1
190014	6	0	0	0	0	1	1
190014	7	0	0	0	0	1	1
190015	3	0	0	0	0	1	2
190015	4	0	0	0	0	1	3
190015	5	0	0	0	0	1	3
190016	1	0	0	0	0	4	4
190016	2	0	0	0	0	3	3
190016	3	0	0	0	0	4	4
190016	4	0	0	0	0	1	1
190016	6	0	0	0	0	3	3
190016	7	0	0	0	0	2	2
190017	6	0	0	0	0	3	3
190018	5	0	0	0	0	1	2
190020	1	0	0	0	0	2	4
190020	4	0	0	0	0	2	4
190020	5	0	0	0	0	1	2
190020	6	0	0	0	0	0	2
190020	7	0	0	0	0	2	3
190022	1	0	0	0	0	0	1
190022	2	0	0	0	0	1	2
190022	3	0	0	0	0	0	1
190022	4	0	0	0	0	1	2
190022	5	0	0	0	0	1	1
190022	7	0	0	0	0	1	2
190023	1	0	0	0	0	1	1
190023	3	0	0	0	0	0	1
190023	4	0	0	0	0	1	1
190023	5	0	0	0	0	1	1
190023	6	0	0	0	0	1	1
190023	7	0	0	0	0	1	1
190024	1	4	0	0	0	3	3
190024	2	0	2	0	0	1	2
190024	3	4	0	0	0	3	3
190024	4	2	1	0	0	2	2
190024	5	2	1	0	0	2	2
190024	7	0	0	2	0	4	4
190025	5	0	0	0	0	1	1
190025	7	0	0	0	0	1	2
190026	1	0	0	0	0	1	1
190026	3	0	0	0	0	1	1
190027	1	2	0	0	0	4	7
190027	2	2	0	0	0	4	9
190027	3	0	0	1	0	2	2
190027	4	0	0	0	0	1	2
190027	5	0	0	0	0	3	3
190027	6	2	0	0	0	4	7
190027	7	2	0	0	0	4	7
190028	1	0	0	0	0	2	2
190028	2	0	0	0	0	2	2
190028	4	0	0	0	0	2	2
190028	5	0	0	0	0	2	4
190028	6	0	0	0	0	2	4
190028	7	0	0	0	0	2	2
190029	1	0	0	0	0	1	2
190029	2	0	0	0	0	1	2
190029	3	0	0	0	0	0	1
190029	4	0	0	0	0	1	2
190029	5	0	0	0	0	1	1
190029	6	0	0	0	0	0	1
190030	2	0	0	0	0	2	2
190031	1	0	0	0	0	1	2
190031	3	0	0	0	0	1	2
190031	4	0	0	0	0	1	3
190031	5	0	0	0	0	1	3
190031	6	0	0	0	0	1	3
190031	7	0	0	0	0	1	3
190032	1	0	0	0	0	1	2
190032	2	0	0	0	0	1	2
190032	4	0	0	0	0	2	2
190032	5	0	0	0	0	1	2
190032	6	0	0	0	0	1	2
190032	7	0	0	0	0	1	2
190033	1	0	0	0	0	3	6
190033	2	0	0	0	0	3	4
190033	3	0	0	0	0	2	4
190033	4	0	0	0	0	4	6
190033	5	0	0	0	0	3	3
190033	6	0	0	0	0	0	1
190033	7	0	0	0	0	2	3
190034	3	0	0	0	0	1	1
190035	1	0	0	0	0	0	3
190035	3	0	0	0	0	2	2
190035	4	0	0	0	0	2	2
190035	5	0	0	0	0	2	3
190035	6	0	0	0	0	2	2
190035	7	0	0	0	0	0	2
190036	1	4	0	0	0	3	3
190036	2	4	0	0	0	3	3
190036	3	4	0	0	0	3	3
190036	4	4	0	0	0	3	3
190036	5	0	0	1	0	1	1
190036	7	4	0	0	0	3	3
190037	1	0	1	0	0	0	0
190037	4	0	1	0	0	0	0
190037	5	2	0	0	0	1	1
190037	6	2	0	0	0	2	2
190037	7	0	1	0	0	0	0
190039	1	2	0	0	0	1	1
190039	2	2	0	0	0	2	2
190039	3	4	0	0	0	3	3
190039	4	4	0	0	0	2	2
190039	5	0	0	0	0	1	1
190039	7	2	0	0	0	1	1
190040	1	0	0	0	0	0	4
190040	2	0	0	0	0	0	4
190040	3	0	0	0	0	0	4
190040	4	0	0	0	0	0	2
190040	5	0	0	0	0	0	1
190040	6	0	0	0	0	3	3
190041	3	0	0	0	0	1	1
190041	6	0	0	0	0	1	1
190041	7	0	0	0	0	1	2
190043	1	0	0	0	0	0	2
190043	2	0	0	0	0	0	2
190043	3	0	0	0	0	0	1
190043	7	0	0	0	0	0	2
190044	3	0	0	0	0	1	2
190044	5	0	0	0	0	1	1
190044	7	0	0	0	0	0	1
190045	1	0	0	0	0	0	1
190045	2	0	0	0	0	0	1
190045	3	0	0	0	0	0	1
190045	4	0	0	0	0	0	1
190045	5	0	0	0	0	0	1
190046	1	0	0	0	0	2	3
190046	2	0	0	0	0	4	7
190046	3	0	0	0	0	3	6
190046	4	0	0	0	0	3	6
190046	5	0	0	0	0	3	6
190046	6	0	0	0	0	2	2
190046	7	0	0	0	0	0	1
190047	1	2	0	0	0	1	1
190047	2	2	0	0	0	1	1
190047	3	2	0	0	0	2	2
190047	4	2	0	0	0	2	2
190047	5	0	0	1	0	1	5
190047	6	0	0	0	0	0	1
190047	7	2	0	0	0	2	3
190048	4	0	0	0	0	0	1
