hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
180001	1	4	0	0	0	3	8
180001	2	4	0	0	0	3	6
180001	3	4	0	0	0	3	5
180001	4	4	0	0	0	3	8
180001	5	4	0	0	0	3	5
180001	6	0	0	0	0	1	4
180001	7	0	0	0	0	1	5
180002	1	0	1	0	0	0	0
180002	2	0	1	0	0	0	1
180002	3	0	1	0	0	0	0
180002	4	0	1	0	0	0	0
180002	7	0	1	0	0	0	0
180005	1	2	0	0	0	2	3
180005	2	2	0	0	0	2	3
180005	3	2	0	0	0	2	5
180005	4	0	0	0	0	1	1
180005	6	0	0	0	0	0	3
180005	7	0	0	0	0	0	2
180009	1	0	0	0	0	0	1
180009	3	0	0	0	0	0	1
180009	4	0	0	0	0	1	1
180009	5	0	0	0	0	0	1
180009	7	0	0	0	0	1	1
180010	6	0	0	0	0	0	2
180011	1	0	0	0	0	2	5
180011	2	0	0	0	0	2	5
180011	3	0	0	0	0	2	5
180011	5	0	0	0	0	0	2
180011	6	0	0	0	0	1	1
180012	1	2	0	0	0	3	4
180012	2	2	0	0	0	2	3
180012	3	2	0	0	0	3	3
180012	4	0	0	0	0	1	2
180012	5	0	0	0	0	0	2
180012	6	2	0	0	0	3	4
180012	7	2	0	0	0	3	4
180013	1	0	0	0	0	3	9
180013	2	0	0	0	0	3	9
180013	3	0	0	0	0	3	0
180013	4	0	0	0	0	3	1
180013	5	0	0	0	0	2	0
180013	6	0	0	0	0	3	9
180013	7	0	0	0	0	3	1
180014	1	0	0	0	0	0	1
180014	2	0	0	0	0	1	1
180014	7	0	0	0	0	0	3
180015	5	0	0	0	0	0	2
180016	3	0	0	0	0	1	3
180016	4	0	0	0	0	1	4
180016	5	0	0	0	0	1	1
180016	6	0	0	0	0	1	2
180016	7	0	0	0	0	2	4
180017	1	0	0	0	0	0	2
180017	2	0	0	0	0	0	1
180017	3	2	0	0	0	4	9
180017	4	2	0	0	0	4	4
180017	5	2	0	0	0	4	5
180017	6	0	0	0	0	4	4
180017	7	2	0	0	0	4	9
180018	1	0	0	0	0	5	5
180018	2	0	0	0	0	3	2
180018	3	4	0	0	0	6	2
180018	4	4	0	0	0	3	3
180018	5	4	0	0	0	4	5
180018	6	4	0	0	0	3	3
180018	7	4	0	0	0	3	3
180020	1	0	0	0	0	1	1
180020	3	0	0	0	0	2	2
180020	4	0	0	0	0	2	6
180020	5	0	0	0	0	2	2
180020	6	0	0	0	0	2	2
180020	7	0	0	0	0	2	2
180025	6	0	0	0	0	2	6
180027	3	2	1	0	0	1	1
180027	4	2	1	0	0	1	1
180027	5	2	1	0	0	3	3
180027	6	2	1	0	0	1	1
180027	7	2	1	0	0	1	1
180028	1	0	0	0	0	0	1
180028	3	0	0	0	0	1	3
180028	4	0	0	0	0	1	2
180028	6	0	0	0	0	0	1
180029	1	0	0	0	0	1	1
180029	2	0	0	0	0	1	3
180029	3	0	0	0	0	1	1
180029	5	0	0	0	0	1	2
180029	6	0	0	0	0	1	1
180029	7	0	0	0	0	1	1
180030	3	0	0	0	0	1	1
180032	1	2	1	0	0	1	1
180032	2	2	1	0	0	1	1
180032	3	2	1	0	0	1	2
180032	4	2	1	0	0	1	1
180032	5	2	1	0	0	1	1
180033	1	0	0	0	0	1	1
180033	2	0	0	0	0	1	1
180033	3	0	0	0	0	1	1
180034	1	2	0	0	0	2	6
180034	2	2	0	0	0	2	6
180034	3	2	0	0	0	2	4
180034	4	0	0	0	0	2	2
180034	5	0	0	0	0	4	4
180034	6	2	0	0	0	2	5
180034	7	2	0	0	0	2	4
180035	1	0	0	0	0	2	2
180035	2	0	0	0	0	3	4
180035	3	0	0	0	0	3	4
180035	4	0	0	0	0	0	3
180035	6	0	0	0	0	2	4
180035	7	0	0	0	0	1	3
