hhno	logday	schml	pkdl	othl	mlwhl	midml	mlso
150002	3	0	0	0	0	1	2
150002	7	0	0	0	0	1	1
150003	1	0	0	0	0	1	4
150003	2	0	0	0	0	0	2
150003	4	0	0	0	0	1	1
150003	5	0	0	0	0	1	1
150003	6	0	0	0	0	1	1
150003	7	0	0	0	0	1	1
150004	1	0	0	1	0	3	9
150004	3	0	0	1	0	3	9
150004	5	0	0	0	0	1	1
150007	2	0	0	0	0	0	1
150007	3	0	0	0	0	0	1
150007	5	2	1	0	0	2	2
150007	6	4	0	0	0	3	3
150007	7	4	0	0	0	3	3
150008	5	6	0	0	0	3	3
150008	6	6	0	0	0	3	3
150008	7	6	0	0	0	3	3
150009	2	0	0	0	0	2	2
150009	5	0	0	0	0	2	5
150009	6	0	0	0	0	2	8
150010	6	0	0	0	0	1	1
150010	7	0	0	0	0	0	8
150011	2	0	0	0	2	1	1
150011	4	0	0	0	2	1	1
150011	7	0	0	0	2	1	1
150013	6	0	0	0	0	0	2
150015	1	0	1	0	0	2	2
150015	2	0	1	0	0	2	2
150015	3	0	1	0	0	1	1
150015	4	0	1	0	0	1	1
150015	5	0	1	0	0	2	2
150017	1	0	0	0	0	1	1
150017	2	0	0	0	0	1	1
150017	3	0	0	0	0	1	1
150017	4	0	0	0	0	3	3
150017	6	0	0	0	0	1	1
150017	7	0	0	0	0	1	1
150018	1	0	2	0	0	1	1
150018	2	0	2	0	0	1	1
150018	3	2	1	0	0	2	2
150018	6	0	2	0	0	1	1
150018	7	0	2	0	0	1	1
150019	1	0	0	0	0	3	4
150019	2	2	0	0	0	3	4
150019	3	0	0	0	0	1	7
150019	4	0	0	1	0	3	3
150019	6	2	0	0	0	3	3
150019	7	2	0	0	0	3	7
150020	1	0	0	0	0	1	1
150020	4	0	0	0	0	2	2
150020	7	0	0	0	0	1	1
150021	2	0	0	0	0	0	2
150021	4	0	0	0	0	1	1
150021	5	0	0	0	0	1	1
150021	6	0	0	0	0	0	4
150021	7	0	0	0	0	1	1
150022	4	0	3	0	0	0	0
150023	1	0	0	0	0	2	2
150023	2	0	0	0	0	2	2
150023	3	0	0	0	0	2	2
150023	4	0	0	0	0	2	2
150023	7	0	0	0	0	2	2
150024	1	0	0	0	0	0	1
150024	2	0	0	0	0	0	1
150024	3	0	0	0	0	0	1
150024	4	0	0	0	0	0	1
150024	5	0	0	0	0	0	1
150024	6	0	0	0	0	2	8
150025	3	0	0	0	0	1	1
150025	6	0	0	0	0	1	2
150026	5	0	0	0	0	0	2
150027	5	0	0	0	0	0	2
150028	5	0	0	0	0	1	2
150028	7	0	0	0	0	1	3
150030	1	0	0	0	0	2	2
150030	2	0	0	0	0	1	1
150034	3	0	0	0	0	0	4
150035	1	0	0	0	0	1	1
150035	2	0	0	0	0	1	1
150035	3	0	0	0	0	0	4
150035	7	0	0	0	0	1	1
150036	4	0	0	0	0	1	2
150037	1	0	1	0	0	0	6
150037	2	0	1	0	0	0	0
150037	4	0	0	0	0	4	4
150037	5	0	1	0	0	2	2
